# Appended automatically by .githooks/sgs-gates.sh — do not hand-edit entries.
# Audit log for SGS_VISUAL_GATE_SKIP bypasses of the visual-diff commit gate.
# Format: timestamp | block-name | MANUAL SKIP | reason
2026-08-15 23:29:03 | trust-bar | MANUAL SKIP | block.json-only change proven metadata-only via check-blockjson-metadata-only.py (exit 0) -- gate's block-level detection is picking up a concurrent session's unstaged edit.js/render.php changes in the same block directory, not anything in this commit's staged diff
2026-08-22 01:53:24 | multi-button | MANUAL SKIP | D739 tier-axis swap: the capture needs the DEPLOYED build and build-deploy refuses a dirty tree (D336), so the report cannot exist before this commit. Deploy + live capture + report follow immediately in the next commit. Rendering change is bounded and named: the overlay's per-tier COLOUR/@media rules are replaced by per-tier OPACITY rules on the same selector; desktop paint is byte-identical.
2026-08-22 01:53:25 | physics-canvas | MANUAL SKIP | D739 tier-axis swap: the capture needs the DEPLOYED build and build-deploy refuses a dirty tree (D336), so the report cannot exist before this commit. Deploy + live capture + report follow immediately in the next commit. Rendering change is bounded and named: the overlay's per-tier COLOUR/@media rules are replaced by per-tier OPACITY rules on the same selector; desktop paint is byte-identical.
2026-08-22 01:53:26 | site-footer | MANUAL SKIP | D739 tier-axis swap: the capture needs the DEPLOYED build and build-deploy refuses a dirty tree (D336), so the report cannot exist before this commit. Deploy + live capture + report follow immediately in the next commit. Rendering change is bounded and named: the overlay's per-tier COLOUR/@media rules are replaced by per-tier OPACITY rules on the same selector; desktop paint is byte-identical.
2026-08-22 01:53:27 | site-header | MANUAL SKIP | D739 tier-axis swap: the capture needs the DEPLOYED build and build-deploy refuses a dirty tree (D336), so the report cannot exist before this commit. Deploy + live capture + report follow immediately in the next commit. Rendering change is bounded and named: the overlay's per-tier COLOUR/@media rules are replaced by per-tier OPACITY rules on the same selector; desktop paint is byte-identical.
2026-08-22 01:53:27 | trust-bar | MANUAL SKIP | D739 tier-axis swap: the capture needs the DEPLOYED build and build-deploy refuses a dirty tree (D336), so the report cannot exist before this commit. Deploy + live capture + report follow immediately in the next commit. Rendering change is bounded and named: the overlay's per-tier COLOUR/@media rules are replaced by per-tier OPACITY rules on the same selector; desktop paint is byte-identical.
2026-08-22 06:27:20 | container | MANUAL SKIP | supports.interactivity.clientNavigation addition — CASE 3 metadata-only, verified via check-blockjson-metadata-only.py (exit 0) and manually: view.js/render.php carry zero data-wp-* directives; proven safe via live A/B swap on sandybrown before shipping
2026-08-22 14:31:07 | text | MANUAL SKIP | Fixes a control that rendered NOTHING, so there is no meaningful before-state to diff: firstLetterColourHover/borderColourHover were unreachable at two levels (absent from $has_hover, and inside an if($hover_decls) that only they would have filled). A before/after capture would show 'no rule' vs 'a rule'. Live proof IS owed and is scheduled at QA Gate C (plan R5): set ONLY the drop-cap hover colour on the canary and confirm the drop cap alone recolours under a real pointer, with the pre-fix no-op observed as the negative control.
2026-08-22 15:35:38 | nav-drawer | MANUAL SKIP | Adds controls that did not exist (drawerTextColour + gradient, toggleCloseColourHover), so there is no before-state to diff for them. The one behaviour change to EXISTING output is a demotion: the WCAG-computed foreground moves from sole author to fallback, which is byte-identical while no text colour is set. Live proof owed at QA Gate C: set a drawer text colour and confirm it overrides the computed value; set a text gradient and confirm the drawer's own background still paints.
2026-08-22 15:37:28 | container | MANUAL SKIP | P2-2 layout-default fix, no deploy exists yet in this worktree to capture against (deploys are owned by the colour-golden session per cross-session coordination); Bean's own R-2 ruling in phase-shop-container-remediation.md explicitly waives formal before/after visual-parity capture for this exact retroactive default change. Live verification deferred to QC Gate 3 after a deploy is requested.
2026-08-22 15:37:29 | form | MANUAL SKIP | P2-2 layout-default fix, no deploy exists yet in this worktree to capture against (deploys are owned by the colour-golden session per cross-session coordination); Bean's own R-2 ruling in phase-shop-container-remediation.md explicitly waives formal before/after visual-parity capture for this exact retroactive default change. Live verification deferred to QC Gate 3 after a deploy is requested.
2026-08-22 15:42:42 | nav-drawer | MANUAL SKIP | Adds a control that did not exist (drawerBgGradient). Output is byte-identical for every instance until a gradient is set, since the new declaration is emitted only when the attribute is non-empty. Live proof owed at QA Gate C: set a drawer background gradient and confirm it layers over the solid colour rather than replacing it.
2026-08-22 15:56:12 | container | MANUAL SKIP | P2-5 minColumnWidth control, no deploy exists yet in this worktree to capture against (deploys owned by colour-golden per cross-session coordination). Live verification deferred to QC Gate 4 after a deploy is requested.
2026-08-22 16:05:41 | nav-drawer | MANUAL SKIP | Adds controls that did not exist (background image family + an operator-settable accessible name), so there is no before-state to diff. Output is byte-identical until an image is set, and the aria-label falls back to the string it previously hardcoded. Live proof owed at QA Gate C: set a drawer background image and confirm it paints behind the drawer content, not over it.
2026-08-22 16:29:54 | container | MANUAL SKIP | P2-4b background overlay editor mirror. A deploy just landed on sandybrown for the P2-2/P2-4a/P2-5 work already on main; this piece lands right after, so live capture happens in the very next QC-Gate-3 pass rather than a separate report here.
2026-08-22 16:35:44 | nav-drawer | MANUAL SKIP | editor-canvas capture requires the CSS live in the editor; deploying requires a clean tree, so the capture cannot precede this commit. Baseline already measured live (771px = 100dvh of a 771px canvas). Real editor capture + honest report follow immediately in the next commit.
2026-08-22 16:41:49 | nav-drawer | MANUAL SKIP | Follow-up to the same editor-canvas change; capture still requires a deploy, which requires a clean tree. Combined report for both commits lands next.
2026-08-22 16:55:31 | heading | MANUAL SKIP | Moves the block background from the element onto a ::after layer. Output is byte-identical for any instance with no background set (the helper is a no-op on empty paint). Where a background IS set the CSS genuinely changes layer, which is the point. Live proof owed at QA Gate C: set a background AND a text gradient on one heading and confirm both render, and confirm a heading inside a container with its own background still shows its own backdrop (the isolation:isolate check).
2026-08-22 16:56:36 | heading | MANUAL SKIP | Moves each block's own background from the element onto a ::after layer so a text gradient can no longer overwrite or clip it. Byte-identical output for any instance with no background set (the shared helper is a no-op on empty paint); where a background IS set the CSS deliberately changes layer, which is the fix. No before/after capture exists because the defect is a COMBINATION (text gradient + background) that no current authoring uses. Live proof owed at QA Gate C, three assertions: (1) a heading with BOTH a background and a text gradient renders both; (2) a heading inside a container that has its own background still shows its own backdrop — the isolation:isolate stacking check; (3) sgs/label's new text gradient renders.
2026-08-22 16:56:37 | label | MANUAL SKIP | Moves each block's own background from the element onto a ::after layer so a text gradient can no longer overwrite or clip it. Byte-identical output for any instance with no background set (the shared helper is a no-op on empty paint); where a background IS set the CSS deliberately changes layer, which is the fix. No before/after capture exists because the defect is a COMBINATION (text gradient + background) that no current authoring uses. Live proof owed at QA Gate C, three assertions: (1) a heading with BOTH a background and a text gradient renders both; (2) a heading inside a container that has its own background still shows its own backdrop — the isolation:isolate stacking check; (3) sgs/label's new text gradient renders.
2026-08-22 16:56:37 | text | MANUAL SKIP | Moves each block's own background from the element onto a ::after layer so a text gradient can no longer overwrite or clip it. Byte-identical output for any instance with no background set (the shared helper is a no-op on empty paint); where a background IS set the CSS deliberately changes layer, which is the fix. No before/after capture exists because the defect is a COMBINATION (text gradient + background) that no current authoring uses. Live proof owed at QA Gate C, three assertions: (1) a heading with BOTH a background and a text gradient renders both; (2) a heading inside a container that has its own background still shows its own backdrop — the isolation:isolate stacking check; (3) sgs/label's new text gradient renders.
2026-08-22 17:42:24 | nav-drawer | MANUAL SKIP | MERGE commit. Both sides of nav-drawer were verified independently — their branch carries a real editor capture (nav-drawer-2026-08-22.md, verdict PASS) and my side went in under logged skips — but the MERGED artefact has never been captured, which is exactly what the gate's change-keyed source_sha correctly detects. Not waving it through: the merged nav-drawer is verified live on the canary immediately after this commit, as the first assertion of QA Gate C.
2026-08-22 21:00:00 | accordion-item | MANUAL SKIP | Additive colour capability (new gradient+hover attrs; unset => byte-identical CSS emit). Before-state CAPTURED on the live canary pre-deploy: accordion-item root background-color rgba(0,0,0,0) / background-image none; quote root background-color rgb(245,208,80) / background-image none. After-state capture REQUIRES this change deployed, and build-deploy.py refuses a dirty tree, so the capture is sequenced immediately after this commit and lands as reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS here.
2026-08-22 21:00:01 | quote | MANUAL SKIP | Additive colour capability (new gradient+hover attrs; unset => byte-identical CSS emit). Before-state CAPTURED on the live canary pre-deploy: accordion-item root background-color rgba(0,0,0,0) / background-image none; quote root background-color rgb(245,208,80) / background-image none. After-state capture REQUIRES this change deployed, and build-deploy.py refuses a dirty tree, so the capture is sequenced immediately after this commit and lands as reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS here.
2026-08-22 21:00:55 | product-card | MANUAL SKIP | Root-box owner migration. After-state capture requires deploy; build-deploy.py refuses a dirty tree, so the capture is sequenced after this commit into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS here.
2026-08-22 21:01:48 | collapsible-text | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:01:48 | feature-grid | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:01:49 | form-field-tiles | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:01:50 | form-step | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:02:32 | multi-button | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:02:33 | physics-canvas | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:02:33 | product-faq | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:02:34 | product-faq-item | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:03:23 | multi-button | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:03:24 | physics-canvas | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:03:25 | product-faq | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:03:26 | product-faq-item | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:04:16 | site-footer-row | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:04:17 | site-header-row | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:04:17 | tab | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:04:19 | testimonial-slider | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 21:04:20 | trustpilot-reviews | MANUAL SKIP | Additive colour capability; after-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced into reports/visual-diff/native-colour-ui-2026-08-22.md. NOT claiming a PASS.
2026-08-22 22:09:22 | tab | MANUAL SKIP | D684 dead-control fix. Defect PROVEN live pre-fix: textColour:'primary' rendered rgb(58,46,38) (inherited) instead of rgb(230,138,149) on all three. After-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced immediately after this commit. NOT claiming a PASS here.
2026-08-22 22:09:22 | testimonial-slider | MANUAL SKIP | D684 dead-control fix. Defect PROVEN live pre-fix: textColour:'primary' rendered rgb(58,46,38) (inherited) instead of rgb(230,138,149) on all three. After-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced immediately after this commit. NOT claiming a PASS here.
2026-08-22 22:09:23 | trustpilot-reviews | MANUAL SKIP | D684 dead-control fix. Defect PROVEN live pre-fix: textColour:'primary' rendered rgb(58,46,38) (inherited) instead of rgb(230,138,149) on all three. After-state capture requires deploy and build-deploy.py refuses a dirty tree, so it is sequenced immediately after this commit. NOT claiming a PASS here.
2026-08-23 02:07:48 | buybox | MANUAL SKIP | intent_capture needs a live capture, which needs a deploy, which needs a clean tree. Deploy plus six intent-capture reports are sequenced immediately after this commit. Not claiming a visual PASS. Same sequencing as 2eebbe55.
2026-08-23 02:07:48 | icon-list | MANUAL SKIP | intent_capture needs a live capture, which needs a deploy, which needs a clean tree. Deploy plus six intent-capture reports are sequenced immediately after this commit. Not claiming a visual PASS. Same sequencing as 2eebbe55.
2026-08-23 02:07:49 | info-box | MANUAL SKIP | intent_capture needs a live capture, which needs a deploy, which needs a clean tree. Deploy plus six intent-capture reports are sequenced immediately after this commit. Not claiming a visual PASS. Same sequencing as 2eebbe55.
2026-08-23 02:07:50 | notice-banner | MANUAL SKIP | intent_capture needs a live capture, which needs a deploy, which needs a clean tree. Deploy plus six intent-capture reports are sequenced immediately after this commit. Not claiming a visual PASS. Same sequencing as 2eebbe55.
2026-08-23 02:07:50 | team-member | MANUAL SKIP | intent_capture needs a live capture, which needs a deploy, which needs a clean tree. Deploy plus six intent-capture reports are sequenced immediately after this commit. Not claiming a visual PASS. Same sequencing as 2eebbe55.
2026-08-23 02:07:51 | testimonial | MANUAL SKIP | intent_capture needs a live capture, which needs a deploy, which needs a clean tree. Deploy plus six intent-capture reports are sequenced immediately after this commit. Not claiming a visual PASS. Same sequencing as 2eebbe55.
2026-08-23 23:27:17 | product-card | MANUAL SKIP | Editor-side REST validation fix (ctaFontSize default null -> omitted). Front end provably unaffected: the template never authors ctaFontSize, and null vs unset are both falsy to render.php's helper. Before-capture on /shop/ recorded: 5 cards, CTA font-size 15px, weight 600, heights 443/408/425/399/399 - to be re-measured post-deploy and reported. After-capture impossible pre-commit (must deploy to observe).
2026-08-23 23:38:53 | audio | MANUAL SKIP | Removing 'default: null' from 17 number-typed attrs. Front-end no-op by PHP isset() semantics (null-valued and absent keys are indistinguishable to every reader - each checked). Rendered-HTML md5 baselines captured and proven stable across two pre-change fetches; to be re-compared post-deploy. After-capture impossible pre-commit (must deploy to observe). sgs/audio has 0 published pages - no live verification available, stated not implied.
2026-08-23 23:38:54 | hero | MANUAL SKIP | Removing 'default: null' from 17 number-typed attrs. Front-end no-op by PHP isset() semantics (null-valued and absent keys are indistinguishable to every reader - each checked). Rendered-HTML md5 baselines captured and proven stable across two pre-change fetches; to be re-compared post-deploy. After-capture impossible pre-commit (must deploy to observe). sgs/audio has 0 published pages - no live verification available, stated not implied.
2026-08-23 23:38:55 | media | MANUAL SKIP | Removing 'default: null' from 17 number-typed attrs. Front-end no-op by PHP isset() semantics (null-valued and absent keys are indistinguishable to every reader - each checked). Rendered-HTML md5 baselines captured and proven stable across two pre-change fetches; to be re-compared post-deploy. After-capture impossible pre-commit (must deploy to observe). sgs/audio has 0 published pages - no live verification available, stated not implied.
2026-08-23 23:38:56 | quote | MANUAL SKIP | Removing 'default: null' from 17 number-typed attrs. Front-end no-op by PHP isset() semantics (null-valued and absent keys are indistinguishable to every reader - each checked). Rendered-HTML md5 baselines captured and proven stable across two pre-change fetches; to be re-compared post-deploy. After-capture impossible pre-commit (must deploy to observe). sgs/audio has 0 published pages - no live verification available, stated not implied.
2026-08-24 03:15:16 | option-picker | MANUAL SKIP | Five eye-reported defects. Baselines captured pre-change and to be re-measured post-deploy: shop grid rows [[313,313,313],[482,482]] (last row 169px wider); PDP rail cards 305/249/302/302; solid-preset resting border 2.38:1 vs container. After-capture impossible pre-commit (must deploy to observe).
2026-08-24 03:15:17 | product-card | MANUAL SKIP | Five eye-reported defects. Baselines captured pre-change and to be re-measured post-deploy: shop grid rows [[313,313,313],[482,482]] (last row 169px wider); PDP rail cards 305/249/302/302; solid-preset resting border 2.38:1 vs container. After-capture impossible pre-commit (must deploy to observe).
2026-08-24 15:47:52 | accordion | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:47:52 | card-grid | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:47:54 | cta-section | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:47:55 | feature-grid | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:47:56 | form | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:47:57 | form-field-tiles | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:47:57 | gallery | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:47:58 | google-reviews | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:47:59 | hero | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:00 | post-grid | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:00 | pricing-table | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:01 | site-footer | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:02 | tabs | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:02 | testimonial-slider | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:03 | trust-bar | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:04 | trustpilot-reviews | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:52 | accordion | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:53 | card-grid | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:55 | cta-section | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:56 | feature-grid | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:56 | form | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:57 | form-field-tiles | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:58 | gallery | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:58 | google-reviews | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:48:59 | hero | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:49:00 | post-grid | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:49:01 | pricing-table | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:49:01 | site-footer | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
2026-08-24 15:49:02 | tabs | MANUAL SKIP | Identical one-line schema edit across all 17; sgs/container captured live before/after on the canary, computed flex-direction|flex-wrap tally unchanged (column|nowrap 3/3, row|nowrap 4/4, row|wrap 8/8, 15 containers, no overflow). Report: reports/visual-diff/container-2026-08-24.md. container is the only one of the 17 whose layout default is flex, so it is the most exposed, not the least.
